SerialNumber,UnitName,ItemDescription,ReferenceId,Unit ActivationDate UTC,"Unit ActivationDate ((UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna)",Timestamp UTC,"Timestamp ((UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna)",PositionType,Latitude,Longitude,Accuracy(m),City,Temperature(°C),TemperatureMin(°C),TemperatureMax(°C),AccelerationX(g),AccelerationY(g),AccelerationZ(g),PeakAccelerationTime,"PeakAccelerationTime ((UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna)",PeakAccelerationX(g),PeakAccelerationY(g),PeakAccelerationZ(g),PeakAccelerationVector(g),AccelerationXMin(g),AccelerationYMin(g),AccelerationZMin(g),AccelerationXMax(g),AccelerationYMax(g),AccelerationZMax(g),LightLevel,LightLevelMin,LightLevelMax,Triggers,TotalOnTimerMotion,TotalRotation,GPS Speed(Km/h),GPS Altitude(m),Humidity%,HumidityMin%,HumidityMax%,Pressure(Pa),PressureMin(Pa),PressureMax(Pa),Tag1_Serialnumber,Tag1_Humidity,Tag1_Temperature,Tag1_DewPoint,Tag2_Serialnumber,Tag2_Humidity,Tag2_Temperature,Tag2_DewPoint,Tag3_Serialnumber,Tag3_Humidity,Tag3_Temperature,Tag3_DewPoint,Tag4_Serialnumber,Tag4_Humidity,Tag4_Temperature,Tag4_DewPoint,Tag5_Serialnumber,Tag5_Humidity,Tag5_Temperature,Tag5_DewPoint,Tag6_Serialnumber,Tag6_Humidity,Tag6_Temperature,Tag6_DewPoint,Tag7_Serialnumber,Tag7_Humidity,Tag7_Temperature,Tag7_DewPoint,Tag8_Serialnumber,Tag8_Humidity,Tag8_Temperature,Tag8_DewPoint,Input0,Input1,Input2,Input3,Load0,Load1,MinInput0,MinInput1,MinInput2,MinInput3,MinLoad0,MinLoad1,MaxInput0,MaxInput1,MaxInput2,MaxInput3,MaxLoad0,MaxLoad1,InputTrigger
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 21:59:15,2022-04-03 23:59:15,GPS,69.2167966666667,-51.1242766666667,11,,21.5,21.3,21.7,-0.059,0.281,0.93,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,1.92,28.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 21:53:50,2022-04-03 23:53:50,GPS,69.2173016666667,-51.12277,7,,21.6,21.4,21.7,-0.061,0.28,0.932,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.79,32,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 21:48:51,2022-04-03 23:48:51,GPS,69.2171666666667,-51.1227416666667,8,,21.4,21.4,21.7,-0.058,0.282,0.935,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.68,18.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 21:44:01,2022-04-03 23:44:01,GPS,69.21662,-51.123945,12,,21.6,21.3,21.6,-0.063,0.281,0.932,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.61,19.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 21:38:47,2022-04-03 23:38:47,GPS,69.217225,-51.1228633333333,9,,21.6,21.5,21.7,-0.061,0.282,0.93,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.94,24.4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 21:33:51,2022-04-03 23:33:51,GPS,69.2170016666667,-51.1231316666667,9,,21.5,21.5,21.7,-0.059,0.281,0.93,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,1.31,12,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 21:29:01,2022-04-03 23:29:01,GPS,69.2173116666667,-51.1223466666667,9,,21.5,21.3,21.6,-0.062,0.281,0.93,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,1.85,16.6,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 21:24:01,2022-04-03 23:24:01,GPS,69.21715,-51.1228433333333,9,,21.5,21.5,21.6,-0.065,0.281,0.931,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,2.77,47.6,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 21:18:56,2022-04-03 23:18:56,GPS,69.217225,-51.1228583333333,8,,21.5,21.3,21.5,-0.06,0.28,0.936,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.88,61.4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 21:13:55,2022-04-03 23:13:55,GPS,69.2171733333333,-51.1228133333333,9,,21.5,20.8,21.6,-0.062,0.282,0.927,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,1.18,9.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 21:08:55,2022-04-03 23:08:55,GPS,69.2172633333333,-51.1228916666667,9,,21.3,21.3,21.7,-0.063,0.282,0.933,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.68,28.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 21:04:06,2022-04-03 23:04:06,GPS,69.217035,-51.12284,9,,21.5,21.5,21.6,-0.063,0.281,0.93,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,2.59,-5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 20:58:47,2022-04-03 22:58:47,GPS,69.217165,-51.12305,7,,21.6,20.8,21.6,-0.064,0.282,0.932,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,4.22,-22.1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 20:53:51,2022-04-03 22:53:51,GPS,69.21721,-51.1232233333333,6,,21.5,21.5,21.6,-0.066,0.282,0.934,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,1.09,28.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 20:49:04,2022-04-03 22:49:04,GPS,69.2171316666667,-51.1229233333333,10,,21.5,21.5,21.7,-0.061,0.282,0.933,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,4.09,-43.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 20:43:52,2022-04-03 22:43:52,GPS,69.21712,-51.123025,8,,21.5,21.3,21.5,-0.059,0.283,0.93,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.42,-7.6,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 20:39:03,2022-04-03 22:39:03,GPS,69.2169916666667,-51.1233516666667,6,,21.3,21.3,21.5,-0.065,0.281,0.929,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,2.14,-6.1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 20:33:48,2022-04-03 22:33:48,GPS,69.2169083333333,-51.1230216666667,8,,21.4,21.3,21.6,-0.06,0.279,0.933,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.53,-36.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 20:29:03,2022-04-03 22:29:03,GPS,69.2168533333333,-51.122665,8,,21.3,21.3,21.5,-0.045,0.338,0.918,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,1.2,-34.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 20:23:52,2022-04-03 22:23:52,GPS,69.2170133333333,-51.1228616666667,6,,21.4,20.8,21.6,-0.045,0.336,0.916,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.72,12.6,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 20:18:57,2022-04-03 22:18:57,GPS,69.217075,-51.1226483333333,7,,21.5,21.3,21.5,-0.046,0.338,0.914,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.55,-33.2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 20:13:51,2022-04-03 22:13:51,GPS,69.21703,-51.1224683333333,9,,21.3,21.3,21.5,-0.045,0.335,0.913,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.68,-31,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 20:08:55,2022-04-03 22:08:55,GPS,69.2168183333334,-51.12218,9,,21.5,21.2,21.5,-0.046,0.336,0.913,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.62,-33.4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 20:04:46,2022-04-03 22:04:46,GPS,69.216775,-51.1229916666667,8,,21.2,20.8,21.5,-0.044,0.337,0.912,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.81,-35.3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 19:59:02,2022-04-03 21:59:02,GPS,69.2167933333333,-51.1225866666667,9,,21.3,21.3,21.5,-0.047,0.341,0.912,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.37,-54.1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 19:54:02,2022-04-03 21:54:02,GPS,69.2171283333333,-51.1228783333333,7,,21.3,21.3,21.5,-0.049,0.337,0.915,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,2.81,-22.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 19:49:09,2022-04-03 21:49:09,GPS,69.2171366666667,-51.122625,7,,21.3,21.3,21.3,-0.044,0.338,0.916,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.29,-12.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 19:43:53,2022-04-03 21:43:53,GPS,69.21721,-51.1223933333333,8,,21.3,21.2,21.3,-0.042,0.336,0.913,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.42,-12.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 19:39:04,2022-04-03 21:39:04,GPS,69.2170416666667,-51.1225083333333,6,,21.2,21.1,21.3,-0.041,0.336,0.912,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.61,-10.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 19:35:08,2022-04-03 21:35:08,GPS,69.21707,-51.1224483333333,11,,21.2,21,21.2,-0.049,0.339,0.911,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.33,27.4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 19:29:13,2022-04-03 21:29:13,GPS,69.2173016666667,-51.1226833333333,7,,21.2,21,21.2,-0.048,0.343,0.91,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159590,,0.24,45.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 19:24:03,2022-04-03 21:24:03,GPS,69.2170033333333,-51.1226366666667,8,,21,21,21.2,-0.025,0.625,0.774,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159589,,0.48,-14.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 19:20:18,2022-04-03 21:20:18,GPS,69.2170066666667,-51.1224033333333,8,,21.1,21,21.2,-0.025,0.628,0.773,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159589,,1.12,-8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 19:13:46,2022-04-03 21:13:46,GPS,69.21701,-51.122915,7,,21.2,21,21.2,-0.374,0.891,0.591,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159572,,4.22,-52.6,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 19:08:56,2022-04-03 21:08:56,GPS,69.217245,-51.1226166666667,9,,21.1,20,21.3,-0.045,0.595,0.795,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159538,,5.72,-48,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 19:04:03,2022-04-03 21:04:03,GPS,69.2167283333333,-51.1226666666667,9,,21.2,21.2,21.5,0.01,0.19,0.947,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159475,,1.9,-68.1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 18:58:49,2022-04-03 20:58:49,GPS,69.218665,-51.1058016666667,7,,21.4,20.8,21.7,0.334,-0.078,0.889,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",159268,,34.07,-10.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 18:53:49,2022-04-03 20:53:49,GPS,69.2332116666667,-51.0823,6,,21.7,21.7,21.9,0.31,0.167,0.895,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",158967,,30.98,33.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 18:48:49,2022-04-03 20:48:49,GPS,69.24041,-51.066915,12,,21.9,21.9,22.3,-0.627,0.5,-0.76,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",158784,,1.7,37.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 18:43:49,2022-04-03 20:43:49,GPS,69.240535,-51.0672233333333,7,,22,22,22.2,-0.629,0.499,-0.758,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",158784,,0.72,23.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 18:38:49,2022-04-03 20:38:49,GPS,69.2403983333333,-51.067355,7,,22.1,21.9,22.3,-0.732,0.484,-0.682,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",158768,,1.88,32.4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 18:34:04,2022-04-03 20:34:04,GPS,69.2404833333333,-51.0665266666667,9,,22.1,21.8,22.3,-0.726,0.479,-0.688,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",158767,,0.59,-2.4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 18:30:32,2022-04-03 20:30:32,,,,,,21.8,21,22,0.602,-0.027,0.742,,,,,,,,,,,,,0,0,0,"Wakeup, NoGPS",158726,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 18:25:32,2022-04-03 20:25:32,,,,,,21.9,21.7,21.9,-0.67,0.573,0.584,,,,,,,,,,,,,0,0,0,"Wakeup, NoGPS",158528,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 18:20:32,2022-04-03 20:20:32,,,,,,21.9,21.5,21.9,-0.904,-0.24,-0.45,,,,,,,,,,,,,0,0,0,"Wakeup, NoGPS",158405,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 18:15:32,2022-04-03 20:15:32,,,,,,21.7,21.2,21.7,-0.945,-0.248,-0.427,,,,,,,,,,,,,0,0,0,"Wakeup, NoGPS",158361,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 18:10:32,2022-04-03 20:10:32,,,,,,21.2,21.1,21.3,-0.926,-0.278,-0.438,,,,,,,,,,,,,0,0,0,"Wakeup, NoGPS",158361,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 18:05:32,2022-04-03 20:05:32,,,,,,21.1,19.8,21.1,-0.899,-0.309,-0.498,,,,,,,,,,,,,0,0,0,"Wakeup, NoGPS",158282,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 18:00:32,2022-04-03 20:00:32,,,,,,20.7,20.6,20.9,-0.892,-0.309,-0.5,,,,,,,,,,,,,0,0,0,"Wakeup, NoGPS",157986,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 17:55:32,2022-04-03 19:55:32,,,,,,20.6,20.3,20.6,-0.897,-0.31,-0.497,,,,,,,,,,,,,0,0,0,"Wakeup, NoGPS",157860,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 17:50:32,2022-04-03 19:50:32,,,,,,20.5,19.8,20.5,-0.891,-0.302,-0.497,,,,,,,,,,,,,0,0,0,"Wakeup, NoGPS",157560,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 17:45:32,2022-04-03 19:45:32,,,,,,19.8,19.8,20,-0.89,-0.304,-0.499,,,,,,,,,,,,,0,0,0,"Wakeup, NoGPS",157266,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 17:40:32,2022-04-03 19:40:32,,,,,,19.9,19.7,19.9,-0.89,-0.3,-0.495,,,,,,,,,,,,,0,0,0,"Wakeup, NoGPS",156979,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 17:35:32,2022-04-03 19:35:32,,,,,,19.8,19.5,19.8,-0.892,-0.309,-0.497,,,,,,,,,,,,,0,0,0,"Wakeup, NoGPS",156679,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 17:30:32,2022-04-03 19:30:32,,,,,,19.5,19,19.5,-0.888,-0.306,-0.498,,,,,,,,,,,,,0,0,0,"Wakeup, NoGPS",156379,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 17:25:32,2022-04-03 19:25:32,,,,,,19,18.8,19,-0.891,-0.305,-0.5,,,,,,,,,,,,,0,0,0,"Wakeup, NoGPS",156079,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 17:20:32,2022-04-03 19:20:32,,,,,,18.8,18.6,18.8,-0.891,-0.307,-0.5,,,,,,,,,,,,,0,0,0,"Wakeup, NoGPS",155779,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050244062,Stenpikkere 860640050244062,860640050244062,,2022-01-26 13:22:59,2022-01-26 14:22:59,2022-04-03 17:15:32,2022-04-03 19:15:32,,,,,,18.6,18.1,18.6,-0.892,-0.304,-0.502,,,,,,,,,,,,,0,0,0,"Wakeup, NoGPS",155479,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
